U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.21452,4.76152e-05,0,0,1,0.592,100,-0.408,0.5,296
1.21546,4.67859e-05,0,0,1,0.594,100,-0.406,0.5,297
1.21639,4.59567e-05,0,0,1,0.596,100,-0.404,0.5,298
1.21733,4.51275e-05,0,0,1,0.598,100,-0.402,0.5,299
1.21827,4.42982e-05,0,0,1,0.6,100,-0.4,0.5,300
1.21921,4.3469e-05,0,0,1,0.602,100,-0.398,0.5,301
1.22015,4.26398e-05,0,0,1,0.604,100,-0.396,0.5,302
1.22109,4.18105e-05,0,0,1,0.606,100,-0.394,0.5,303
1.22203,4.09813e-05,0,0,1,0.608,100,-0.392,0.5,304
1.22297,4.01521e-05,0,0,1,0.61,100,-0.39,0.5,305
1.22391,3.93228e-05,0,0,1,0.612,100,-0.388,0.5,306
1.22484,3.84936e-05,0,0,1,0.614,100,-0.386,0.5,307
1.22578,3.76644e-05,0,0,1,0.616,100,-0.384,0.5,308
1.22672,3.68351e-05,0,0,1,0.618,100,-0.382,0.5,309
1.22766,3.60059e-05,0,0,1,0.62,100,-0.38,0.5,310
1.2286,3.51767e-05,0,0,1,0.622,100,-0.378,0.5,311
1.22954,3.43474e-05,0,0,1,0.624,100,-0.376,0.5,312
1.23048,3.35182e-05,0,0,1,0.626,100,-0.374,0.5,313
1.23142,3.2689e-05,0,0,1,0.628,100,-0.372,0.5,314
1.23235,3.18597e-05,0,0,1,0.63,100,-0.37,0.5,315
1.23329,3.10305e-05,0,0,1,0.632,100,-0.368,0.5,316
1.23423,3.02013e-05,0,0,1,0.634,100,-0.366,0.5,317
1.23517,2.9372e-05,0,0,1,0.636,100,-0.364,0.5,318
1.23611,2.85428e-05,0,0,1,0.638,100,-0.362,0.5,319
1.23705,2.77136e-05,0,0,1,0.64,100,-0.36,0.5,320
1.23799,2.68844e-05,0,0,1,0.642,100,-0.358,0.5,321
1.23893,2.60551e-05,0,0,1,0.644,100,-0.356,0.5,322
1.23986,2.52259e-05,0,0,1,0.646,100,-0.354,0.5,323
1.2408,2.43966e-05,0,0,1,0.648,100,-0.352,0.5,324
1.24174,2.35674e-05,0,0,1,0.65,100,-0.35,0.5,325
1.24268,2.27382e-05,0,0,1,0.652,100,-0.348,0.5,326
1.24362,2.19089e-05,0,0,1,0.654,100,-0.346,0.5,327
1.24456,2.10797e-05,0,0,1,0.656,100,-0.344,0.5,328
1.2455,2.02505e-05,0,0,1,0.658,100,-0.342,0.5,329
1.24644,1.94213e-05,0,0,1,0.66,100,-0.34,0.5,330
1.24737,1.8592e-05,0,0,1,0.662,100,-0.338,0.5,331
1.24831,1.77628e-05,0,0,1,0.664,100,-0.336,0.5,332
1.24925,1.69335e-05,0,0,1,0.666,100,-0.334,0.5,333
1.25019,1.61043e-05,0,0,1,0.668,100,-0.332,0.5,334
1.25113,1.52751e-05,0,0,1,0.67,100,-0.33,0.5,335
1.25207,1.44459e-05,0,0,1,0.672,100,-0.328,0.5,336
1.25301,1.36166e-05,0,0,1,0.674,100,-0.326,0.5,337
1.25395,1.27874e-05,0,0,1,0.676,100,-0.324,0.5,338
1.25488,1.19582e-05,0,0,1,0.678,100,-0.322,0.5,339
1.25582,1.11289e-05,0,0,1,0.68,100,-0.32,0.5,340
1.25674,1.03571e-05,0,0,1,0.682,100,-0.318,0.5,341
1.25737,1.01592e-05,0,0,1,0.684,100,-0.316,0.5,342
1.25801,9.96127e-06,0,0,1,0.686,100,-0.314,0.5,343
1.25865,9.76336e-06,0,0,1,0.688,100,-0.312,0.5,344
1.25929,9.56546e-06,0,0,1,0.69,100,-0.31,0.5,345
1.25993,9.36755e-06,0,0,1,0.692,100,-0.308,0.5,346
1.26057,9.16965e-06,0,0,1,0.694,100,-0.306,0.5,347
1.26121,8.97174e-06,0,0,1,0.696,100,-0.304,0.5,348
1.26185,8.77383e-06,0,0,1,0.698,100,-0.302,0.5,349
1.26249,8.57593e-06,0,0,1,0.7,100,-0.3,0.5,350
1.26313,8.37802e-06,0,0,1,0.702,100,-0.298,0.5,351
1.26377,8.18012e-06,0,0,1,0.704,100,-0.296,0.5,352
1.26441,7.98221e-06,0,0,1,0.706,100,-0.294,0.5,353
1.26505,7.78431e-06,0,0,1,0.708,100,-0.292,0.5,354
1.26569,7.5864e-06,0,0,1,0.71,100,-0.29,0.5,355
1.26633,7.38849e-06,0,0,1,0.712,100,-0.288,0.5,356
1.26697,7.19059e-06,0,0,1,0.714,100,-0.286,0.5,357
1.26761,6.99268e-06,0,0,1,0.716,100,-0.284,0.5,358
1.26825,6.79478e-06,0,0,1,0.718,100,-0.282,0.5,359
1.26888,6.59687e-06,0,0,1,0.72,100,-0.28,0.5,360
1.26952,6.39897e-06,0,0,1,0.722,100,-0.278,0.5,361
1.27016,6.20106e-06,0,0,1,0.724,100,-0.276,0.5,362
1.2708,6.00315e-06,0,0,1,0.726,100,-0.274,0.5,363
1.27144,5.80525e-06,0,0,1,0.728,100,-0.272,0.5,364
1.27208,5.60734e-06,0,0,1,0.73,100,-0.27,0.5,365
1.27272,5.40944e-06,0,0,1,0.732,100,-0.268,0.5,366
1.27336,5.21153e-06,0,0,1,0.734,100,-0.266,0.5,367
1.274,5.01362e-06,0,0,1,0.736,100,-0.264,0.5,368
1.27464,4.81572e-06,0,0,1,0.738,100,-0.262,0.5,369
1.27528,4.61781e-06,0,0,1,0.74,100,-0.26,0.5,370
1.27592,4.41991e-06,0,0,1,0.742,100,-0.258,0.5,371
1.27656,4.222e-06,0,0,1,0.744,100,-0.256,0.5,372
1.2772,4.0241e-06,0,0,1,0.746,100,-0.254,0.5,373
1.27784,3.82619e-06,0,0,1,0.748,100,-0.252,0.5,374
1.27848,3.62828e-06,0,0,1,0.75,100,-0.25,0.5,375
1.27912,3.43038e-06,0,0,1,0.752,100,-0.248,0.5,376
1.27976,3.23247e-06,0,0,1,0.754,100,-0.246,0.5,377
1.2804,3.03457e-06,0,0,1,0.756,100,-0.244,0.5,378
1.28103,2.83666e-06,0,0,1,0.758,100,-0.242,0.5,379
