U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.26393,5.70863e-12,0,0,1,0.608,100,-0.392,0.5,304
1.26611,2.75847e-12,0,0,1,0.61,100,-0.39,0.5,305
1.26828,-1.91645e-13,0,0,1,0.612,100,-0.388,0.5,306
1.27046,-3.1418e-12,0,0,1,0.614,100,-0.386,0.5,307
1.27263,-6.09196e-12,0,0,1,0.616,100,-0.384,0.5,308
1.27481,-9.04212e-12,0,0,1,0.618,100,-0.382,0.5,309
1.27698,-1.19923e-11,0,0,1,0.62,100,-0.38,0.5,310
1.27916,-1.49424e-11,0,0,1,0.622,100,-0.378,0.5,311
1.28134,-1.78926e-11,0,0,1,0.624,100,-0.376,0.5,312
1.28351,-2.08427e-11,0,0,1,0.626,100,-0.374,0.5,313
1.28569,-2.37929e-11,0,0,1,0.628,100,-0.372,0.5,314
1.28786,-2.6743e-11,0,0,1,0.63,100,-0.37,0.5,315
1.29004,-2.96932e-11,0,0,1,0.632,100,-0.368,0.5,316
1.29221,-3.26433e-11,0,0,1,0.634,100,-0.366,0.5,317
1.29439,-3.55935e-11,0,0,1,0.636,100,-0.364,0.5,318
1.29656,-3.85436e-11,0,0,1,0.638,100,-0.362,0.5,319
1.29874,-4.14938e-11,0,0,1,0.64,100,-0.36,0.5,320
1.30091,-4.44439e-11,0,0,1,0.642,100,-0.358,0.5,321
1.30309,-4.73941e-11,0,0,1,0.644,100,-0.356,0.5,322
1.30527,-5.03442e-11,0,0,1,0.646,100,-0.354,0.5,323
1.30744,-5.32944e-11,0,0,1,0.648,100,-0.352,0.5,324
1.30962,-5.62445e-11,0,0,1,0.65,100,-0.35,0.5,325
1.31179,-5.91947e-11,0,0,1,0.652,100,-0.348,0.5,326
1.31397,-6.21449e-11,0,0,1,0.654,100,-0.346,0.5,327
1.31614,-6.5095e-11,0,0,1,0.656,100,-0.344,0.5,328
1.31832,-6.80451e-11,0,0,1,0.658,100,-0.342,0.5,329
1.32049,-7.09953e-11,0,0,1,0.66,100,-0.34,0.5,330
1.32267,-7.39454e-11,0,0,1,0.662,100,-0.338,0.5,331
1.32484,-7.68956e-11,0,0,1,0.664,100,-0.336,0.5,332
1.32702,-7.98457e-11,0,0,1,0.666,100,-0.334,0.5,333
1.3292,-8.27959e-11,0,0,1,0.668,100,-0.332,0.5,334
1.33137,-8.5746e-11,0,0,1,0.67,100,-0.33,0.5,335
1.33355,-8.86962e-11,0,0,1,0.672,100,-0.328,0.5,336
1.33572,-9.16463e-11,0,0,1,0.674,100,-0.326,0.5,337
1.3379,-9.45965e-11,0,0,1,0.676,100,-0.324,0.5,338
1.34007,-9.75466e-11,0,0,1,0.678,100,-0.322,0.5,339
1.34225,-1.00497e-10,0,0,1,0.68,100,-0.32,0.5,340
