U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.989213,-0.000860063,0,1034.02,1,0.388,0.6,-0.612,0.5,194
0.992133,-0.00085165,0,1034.03,1,0.39,0.6,-0.61,0.5,195
0.995052,-0.000843238,0,1034.04,1,0.392,0.6,-0.608,0.5,196
0.997972,-0.000834825,0,1034.04,1,0.394,0.6,-0.606,0.5,197
1.00089,-0.000826412,0,1034.05,1,0.396,0.6,-0.604,0.5,198
1.00381,-0.000818,0,1034.06,1,0.398,0.6,-0.602,0.5,199
1.00673,-0.000809587,0,1034.06,1,0.4,0.6,-0.6,0.5,200
1.00965,-0.000801175,0,1034.07,1,0.402,0.6,-0.598,0.5,201
1.01257,-0.000792762,0,1034.08,1,0.404,0.6,-0.596,0.5,202
1.01549,-0.000784349,0,1034.09,1,0.406,0.6,-0.594,0.5,203
1.01841,-0.000775937,0,1034.09,1,0.408,0.6,-0.592,0.5,204
1.02123,-0.000766094,0,1034.1,1,0.41,0.6,-0.59,0.5,205
1.02353,-0.000748515,0,1034.11,1,0.412,0.6,-0.588,0.5,206
1.02583,-0.000730935,0,1034.11,1,0.414,0.6,-0.586,0.5,207
1.02813,-0.000713355,0,1034.12,1,0.416,0.6,-0.584,0.5,208
1.03044,-0.000695775,0,1034.12,1,0.418,0.6,-0.582,0.5,209
1.03274,-0.000678195,0,1034.13,1,0.42,0.6,-0.58,0.5,210
1.03504,-0.000660615,0,1034.13,1,0.422,0.6,-0.578,0.5,211
1.03734,-0.000643035,0,1034.14,1,0.424,0.6,-0.576,0.5,212
1.03964,-0.000625455,0,1034.14,1,0.426,0.6,-0.574,0.5,213
1.04194,-0.000607875,0,1034.15,1,0.428,0.6,-0.572,0.5,214
1.04424,-0.000590295,0,1034.15,1,0.43,0.6,-0.57,0.5,215
1.04654,-0.000572715,0,1034.16,1,0.432,0.6,-0.568,0.5,216
1.04884,-0.000555135,0,1034.16,1,0.434,0.6,-0.566,0.5,217
1.05115,-0.000537555,0,1034.17,1,0.436,0.6,-0.564,0.5,218
1.05345,-0.000519975,0,1034.17,1,0.438,0.6,-0.562,0.5,219
1.05575,-0.000502395,0,1034.18,1,0.44,0.6,-0.56,0.5,220
1.05805,-0.000484815,0,1034.18,1,0.442,0.6,-0.558,0.5,221
1.06035,-0.000467235,0,1034.19,1,0.444,0.6,-0.556,0.5,222
1.06265,-0.000449655,0,1034.19,1,0.446,0.6,-0.554,0.5,223
1.06495,-0.000432075,0,1034.2,1,0.448,0.6,-0.552,0.5,224
1.06725,-0.000414495,0,1034.2,1,0.45,0.6,-0.55,0.5,225
1.06955,-0.000396915,0,1034.21,1,0.452,0.6,-0.548,0.5,226
1.07185,-0.000379335,0,1034.21,1,0.454,0.6,-0.546,0.5,227
1.07416,-0.000361756,0,1034.22,1,0.456,0.6,-0.544,0.5,228
1.07646,-0.000344175,0,1034.22,1,0.458,0.6,-0.542,0.5,229
1.07876,-0.000326596,0,1034.23,1,0.46,0.6,-0.54,0.5,230
1.08106,-0.000309015,0,1034.23,1,0.462,0.6,-0.538,0.5,231
1.08336,-0.000291435,0,1034.24,1,0.464,0.6,-0.536,0.5,232
1.08566,-0.000273855,0,1034.24,1,0.466,0.6,-0.534,0.5,233
1.08796,-0.000256275,0,1034.25,1,0.468,0.6,-0.532,0.5,234
