U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.1559,0.0164362,0,2948.67,1,0.526,0.6,-0.474,0.5,263
1.15874,0.0164703,0,2948.67,1,0.528,0.6,-0.472,0.5,264
1.16158,0.0165044,0,2948.67,1,0.53,0.6,-0.47,0.5,265
1.16442,0.0165385,0,2948.67,1,0.532,0.6,-0.468,0.5,266
1.16727,0.0165726,0,2948.66,1,0.534,0.6,-0.466,0.5,267
1.17011,0.0166067,0,2948.66,1,0.536,0.6,-0.464,0.5,268
1.17295,0.0166408,0,2948.66,1,0.538,0.6,-0.462,0.5,269
1.17579,0.0166749,0,2948.66,1,0.54,0.6,-0.46,0.5,270
1.17863,0.016709,0,2948.65,1,0.542,0.6,-0.458,0.5,271
1.18147,0.0167431,0,2948.65,1,0.544,0.6,-0.456,0.5,272
1.18431,0.0167772,0,2948.65,1,0.546,0.6,-0.454,0.5,273
1.18715,0.0168112,0,2948.64,1,0.548,0.6,-0.452,0.5,274
1.18999,0.0168453,0,2948.64,1,0.55,0.6,-0.45,0.5,275
1.19283,0.0168794,0,2948.64,1,0.552,0.6,-0.448,0.5,276
1.19567,0.0169135,0,2948.64,1,0.554,0.6,-0.446,0.5,277
1.19851,0.0169476,0,2948.63,1,0.556,0.6,-0.444,0.5,278
1.20135,0.0169817,0,2948.63,1,0.558,0.6,-0.442,0.5,279
1.20419,0.0170158,0,2948.63,1,0.56,0.6,-0.44,0.5,280
1.20703,0.0170499,0,2948.63,1,0.562,0.6,-0.438,0.5,281
1.20987,0.017084,0,2948.62,1,0.564,0.6,-0.436,0.5,282
1.21272,0.0171181,0,2948.62,1,0.566,0.6,-0.434,0.5,283
1.21556,0.0171522,0,2948.62,1,0.568,0.6,-0.432,0.5,284
1.2184,0.0171863,0,2948.62,1,0.57,0.6,-0.43,0.5,285
1.22124,0.0172204,0,2948.61,1,0.572,0.6,-0.428,0.5,286
1.22408,0.0172545,0,2948.61,1,0.574,0.6,-0.426,0.5,287
1.22692,0.0172886,0,2948.61,1,0.576,0.6,-0.424,0.5,288
1.22976,0.0173227,0,2948.6,1,0.578,0.6,-0.422,0.5,289
1.2326,0.0173568,0,2948.6,1,0.58,0.6,-0.42,0.5,290
1.23544,0.0173908,0,2948.6,1,0.582,0.6,-0.418,0.5,291
1.23828,0.0174249,0,2948.6,1,0.584,0.6,-0.416,0.5,292
1.24112,0.017459,0,2948.59,1,0.586,0.6,-0.414,0.5,293
1.24396,0.0174931,0,2948.59,1,0.588,0.6,-0.412,0.5,294
1.2468,0.0175272,0,2948.59,1,0.59,0.6,-0.41,0.5,295
1.24934,0.0175345,0,2948.59,1,0.592,0.6,-0.408,0.5,296
1.25163,0.0175193,0,2948.58,1,0.594,0.6,-0.406,0.5,297
1.25391,0.0175041,0,2948.58,1,0.596,0.6,-0.404,0.5,298
1.2562,0.017489,0,2948.58,1,0.598,0.6,-0.402,0.5,299
1.25848,0.0174738,0,2948.58,1,0.6,0.6,-0.4,0.5,300
1.26077,0.0174587,0,2948.57,1,0.602,0.6,-0.398,0.5,301
1.26305,0.0174435,0,2948.57,1,0.604,0.6,-0.396,0.5,302
1.26534,0.0174284,0,2948.57,1,0.606,0.6,-0.394,0.5,303
1.26762,0.0174132,0,2948.57,1,0.608,0.6,-0.392,0.5,304
1.26991,0.0173981,0,2948.56,1,0.61,0.6,-0.39,0.5,305
1.27219,0.0173829,0,2948.56,1,0.612,0.6,-0.388,0.5,306
1.27448,0.0173677,0,2948.56,1,0.614,0.6,-0.386,0.5,307
1.27676,0.0173526,0,2948.56,1,0.616,0.6,-0.384,0.5,308
1.27905,0.0173374,0,2948.55,1,0.618,0.6,-0.382,0.5,309
1.28133,0.0173223,0,2948.55,1,0.62,0.6,-0.38,0.5,310
1.28362,0.0173071,0,2948.55,1,0.622,0.6,-0.378,0.5,311
1.2859,0.017292,0,2948.55,1,0.624,0.6,-0.376,0.5,312
1.28819,0.0172768,0,2948.54,1,0.626,0.6,-0.374,0.5,313
1.29047,0.0172617,0,2948.54,1,0.628,0.6,-0.372,0.5,314
1.29276,0.0172465,0,2948.54,1,0.63,0.6,-0.37,0.5,315
1.29504,0.0172314,0,2948.54,1,0.632,0.6,-0.368,0.5,316
1.29733,0.0172162,0,2948.53,1,0.634,0.6,-0.366,0.5,317
1.29962,0.017201,0,2948.53,1,0.636,0.6,-0.364,0.5,318
1.3019,0.0171859,0,2948.53,1,0.638,0.6,-0.362,0.5,319
1.30419,0.0171707,0,2948.53,1,0.64,0.6,-0.36,0.5,320
1.30647,0.0171556,0,2948.52,1,0.642,0.6,-0.358,0.5,321
1.30876,0.0171404,0,2948.52,1,0.644,0.6,-0.356,0.5,322
1.31104,0.0171253,0,2948.52,1,0.646,0.6,-0.354,0.5,323
1.31333,0.0171101,0,2948.52,1,0.648,0.6,-0.352,0.5,324
1.31561,0.017095,0,2948.51,1,0.65,0.6,-0.35,0.5,325
1.3179,0.0170798,0,2948.51,1,0.652,0.6,-0.348,0.5,326
1.32018,0.0170646,0,2948.51,1,0.654,0.6,-0.346,0.5,327
1.32247,0.0170495,0,2948.51,1,0.656,0.6,-0.344,0.5,328
1.32475,0.0170343,0,2948.5,1,0.658,0.6,-0.342,0.5,329
1.32704,0.0170192,0,2948.5,1,0.66,0.6,-0.34,0.5,330
1.32932,0.017004,0,2948.5,1,0.662,0.6,-0.338,0.5,331
1.33161,0.0169889,0,2948.5,1,0.664,0.6,-0.336,0.5,332
1.33389,0.0169737,0,2948.49,1,0.666,0.6,-0.334,0.5,333
1.33618,0.0169586,0,2948.49,1,0.668,0.6,-0.332,0.5,334
1.33846,0.0169434,0,2948.49,1,0.67,0.6,-0.33,0.5,335
1.34075,0.0169282,0,2948.49,1,0.672,0.6,-0.328,0.5,336
1.34303,0.0169131,0,2948.48,1,0.674,0.6,-0.326,0.5,337
1.34532,0.0168979,0,2948.48,1,0.676,0.6,-0.324,0.5,338
1.3476,0.0168828,0,2948.48,1,0.678,0.6,-0.322,0.5,339
1.34989,0.0168676,0,2948.48,1,0.68,0.6,-0.32,0.5,340
1.35212,0.016848,0,2948.47,1,0.682,0.6,-0.318,0.5,341
1.35384,0.0167838,0,2948.47,1,0.684,0.6,-0.316,0.5,342
1.35555,0.0167195,0,2948.47,1,0.686,0.6,-0.314,0.5,343
1.35727,0.0166553,0,2948.47,1,0.688,0.6,-0.312,0.5,344
1.35898,0.016591,0,2948.46,1,0.69,0.6,-0.31,0.5,345
1.3607,0.0165268,0,2948.46,1,0.692,0.6,-0.308,0.5,346
1.36241,0.0164626,0,2948.46,1,0.694,0.6,-0.306,0.5,347
1.36413,0.0163983,0,2948.46,1,0.696,0.6,-0.304,0.5,348
1.36584,0.0163341,0,2948.46,1,0.698,0.6,-0.302,0.5,349
1.36756,0.0162698,0,2948.45,1,0.7,0.6,-0.3,0.5,350
1.36927,0.0162056,0,2948.45,1,0.702,0.6,-0.298,0.5,351
1.37099,0.0161414,0,2948.45,1,0.704,0.6,-0.296,0.5,352
